Date,Name,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-
20191210,Torrey Craig,Den,8.08,2,2,1.000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,-10
20191210,Juancho Hernangómez,Den,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191210,Ben Simmons,Phi,37.12,3,6,.500,0,1,.000,1,4,.250,2,7,9,7,1,0,4,3,7,-2
20191210,Tobias Harris,Phi,35.44,7,17,.412,2,4,.500,4,5,.800,1,6,7,4,1,2,1,2,20,+9
20191210,Joel Embiid,Phi,31.06,8,18,.444,0,3,.000,6,7,.857,2,8,10,6,2,1,4,3,22,-8
20191210,Al Horford,Phi,30.56,5,16,.313,1,8,.125,0,0,0,3,6,9,2,2,0,4,2,11,-2
20191210,Josh Richardson,Phi,19.07,1,8,.125,1,3,.333,0,0,0,1,0,1,0,1,0,0,1,3,-11
20191210,Matisse Thybulle,Phi,26.20,5,8,.625,3,4,.750,0,0,0,2,3,5,1,1,0,0,2,13,+20
20191210,James Ennis III,Phi,17.47,3,5,.600,1,3,.333,0,0,0,1,2,3,0,0,0,0,2,7,+7
20191210,Furkan Korkmaz,Phi,16.47,2,4,.500,2,4,.500,0,0,0,0,3,3,2,0,0,0,0,6,+9
20191210,Mike Scott,Phi,14.13,3,7,.429,2,6,.333,0,0,0,0,1,1,0,1,0,0,0,8,-4
20191210,Raul Neto,Phi,10.48,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,+7
20191210,Julius Randle,NYK,25.41,6,11,.545,1,4,.250,2,3,.667,1,6,7,3,1,0,2,2,15,-21
20191210,Marcus Morris,NYK,24.53,4,11,.364,1,6,.167,1,1,1.000,1,2,3,0,0,0,3,2,10,-25
20191210,RJ Barrett,NYK,18.52,1,9,.111,0,2,.000,3,4,.750,0,4,4,0,0,0,0,0,5,-18
20191210,Frank Ntilikina,NYK,17.53,1,5,.200,0,2,.000,0,0,0,0,0,0,1,1,0,1,1,2,-21
20191210,Taj Gibson,NYK,16.20,0,2,.000,0,1,.000,0,0,0,1,3,4,2,1,0,2,3,0,-20
20191210,Mitchell Robinson,NYK,27.19,5,8,.625,0,0,0,4,7,.571,4,1,5,0,0,1,1,3,14,-6
20191210,Damyean Dotson,NYK,23.06,3,8,.375,2,6,.333,0,0,0,1,3,4,0,0,0,0,0,8,-8
20191210,Kevin Knox,NYK,20.18,1,7,.143,0,4,.000,0,0,0,0,3,3,3,0,1,0,1,2,-3
20191210,Bobby Portis,NYK,19.43,4,9,.444,0,3,.000,3,4,.750,2,8,10,0,1,1,1,2,11,-5
20191210,Allonzo Trier,NYK,14.22,4,9,.444,2,5,.400,3,5,.600,0,0,0,2,0,0,1,0,13,-1
20191210,Dennis Smith Jr,NYK,13.36,2,7,.286,1,2,.500,0,2,.000,1,3,4,0,0,0,0,1,5,-8
20191210,Elfrid Payton,NYK,12.32,1,4,.250,0,2,.000,0,0,0,0,2,2,4,1,0,0,2,2,-2
20191210,Ignas Brazdeikis,NYK,5.25,0,1,.000,0,1,.000,0,0,0,0,1,1,1,0,0,0,1,0,-2
20191210,CJ McCollum,Por,31.25,5,14,.357,1,8,.125,2,2,1.000,0,4,4,3,0,1,2,3,13,+11
20191210,Damian Lillard,Por,28.59,9,15,.600,8,12,.667,5,5,1.000,0,2,2,6,0,0,3,2,31,+28
20191210,Hassan Whiteside,Por,25.38,7,11,.636,0,0,0,3,3,1.000,4,11,15,2,0,5,1,1,17,+28
20191210,Carmelo Anthony,Por,24.52,5,13,.385,3,4,.750,3,6,.500,0,4,4,0,2,1,3,2,16,+12
20191210,Kent Bazemore,Por,21.49,1,5,.200,0,3,.000,2,2,1.000,0,3,3,0,1,0,1,1,4,+18
20191210,Anfernee Simons,Por,28.43,5,9,.556,4,7,.571,2,2,1.000,0,5,5,3,0,0,0,3,16,+8
20191210,Mario Hezonja,Por,23.09,2,3,.667,0,0,0,1,2,.500,3,7,10,1,1,0,1,3,5,+5
20191210,Skal Labissière,Por,21.25,0,3,.000,0,1,.000,0,0,0,1,5,6,1,0,0,0,4,0,+13
20191210,Nassir Little,Por,11.26,2,5,.400,0,1,.000,2,2,1.000,1,1,2,4,1,0,0,1,6,+5
20191210,Gary Trent Jr,Por,10.19,0,5,.000,0,3,.000,0,0,0,0,3,3,0,1,0,1,1,0,+14
20191210,Anthony Tolliver,Por,6.29,1,3,.333,1,2,.500,0,0,0,0,2,2,0,0,0,0,0,3,-2
20191210,Jaylen Hoard,Por,5.46,2,4,.500,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4,0
20191211,James Harden,Hou,41.16,20,34,.588,10,18,.556,5,5,1.000,0,3,3,8,2,2,6,3,55,+10
20191211,Clint Capela,Hou,37.57,5,6,.833,0,0,0,0,0,0,5,8,13,1,1,3,0,1,10,+14
20191211,Russell Westbrook,Hou,36.31,9,20,.450,1,4,.250,4,4,1.000,2,5,7,6,4,0,2,2,23,+4
20191211,P.J. Tucker,Hou,34.38,2,8,.250,2,5,.400,2,2,1.000,2,3,5,1,2,0,3,4,8,+2
20191211,Danuel House Jr,Hou,26.22,2,7,.286,0,4,.000,2,2,1.000,2,1,3,1,1,0,2,1,6,+1
20191211,Ben McLemore,Hou,32.39,2,7,.286,2,7,.286,0,0,0,0,3,3,1,0,1,0,2,6,+4
20191211,Thabo Sefolosha,Hou,11.08,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-4
20191211,Gary Clark,Hou,10.33,1,2,.500,1,2,.500,0,0,0,0,1,1,0,0,0,0,0,3,+2
20191211,Chris Clemons,Hou,8.56,2,3,.667,1,2,.500,0,0,0,0,0,0,0,0,0,0,0,5,-3
20191211,Tristan Thompson,Cle,33.31,5,10,.500,0,0,0,1,2,.500,2,5,7,2,1,1,4,1,11,-19
20191211,Kevin Love,Cle,32.01,8,14,.571,0,1,.000,1,3,.333,3,8,11,2,1,1,3,1,17,-23
20191211,Collin Sexton,Cle,28.37,8,14,.571,0,1,.000,2,2,1.000,1,0,1,3,1,0,2,3,18,-18
20191211,Darius Garland,Cle,22.01,4,8,.500,3,6,.500,0,0,0,0,1,1,1,0,0,2,1,11,-12
20191211,Cedi Osman,Cle,19.03,0,4,.000,0,3,.000,0,0,0,0,2,2,7,1,1,1,1,0,-11
20191211,Kevin Porter Jr,Cle,28.57,9,15,.600,6,9,.667,0,0,0,0,2,2,3,3,0,2,1,24,+5
20191211,Jordan Clarkson,Cle,28.57,7,16,.438,3,9,.333,0,0,0,2,2,4,4,1,1,1,3,17,+5
20191211,Larry Nance Jr,Cle,17.35,1,2,.500,1,2,.500,0,0,0,0,6,6,1,0,0,0,0,3,+13
20191211,Matthew Dellavedova,Cle,16.25,1,2,.500,0,1,.000,1,1,1.000,1,0,1,3,0,0,0,3,3,+13
20191211,John Henson,Cle,12.53,3,4,.750,0,0,0,0,0,0,0,1,1,3,0,0,0,1,6,+17
20191211,Jayson Tatum,Bos,37.05,4,13,.308,2,8,.250,6,6,1.000,0,6,6,3,2,0,3,2,16,-8
20191211,Kemba Walker,Bos,35.16,16,28,.571,7,15,.467,5,7,.714,0,3,3,7,2,0,2,1,44,-1
20191211,Jaylen Brown,Bos,34.04,7,12,.583,2,5,.400,2,3,.667,0,8,8,8,1,0,4,6,18,+13
20191211,Daniel Theis,Bos,26.47,5,9,.556,1,2,.500,0,0,0,2,4,6,0,0,0,0,6,11,+2
20191211,Gordon Hayward,Bos,24.40,4,8,.500,0,2,.000,1,2,.500,0,1,1,3,0,0,2,1,9,-1
20191211,Brad Wanamaker,Bos,24.08,4,9,.444,1,1,1.000,3,4,.750,2,4,6,1,1,1,3,2,12,0
20191211,Semi Ojeleye,Bos,23.59,0,1,.000,0,1,.000,0,0,0,1,0,1,2,0,0,0,1,0,-10
20191211,Enes Freedom,Bos,13.35,2,5,.400,0,0,0,0,0,0,3,3,6,1,0,2,0,2,4,+4
20191211,Carsen Edwards,Bos,8.04,1,2,.500,1,2,.500,0,0,0,0,1,1,0,0,0,0,0,3,-4
20191211,Grant Williams,Bos,7.41,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,5,0,-13
20191211,Javonte Green,Bos,4.38,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,1,0,-7
20191211,Domantas Sabonis,Ind,34.50,5,11,.455,0,0,0,5,6,.833,2,12,14,8,2,0,2,4,15,+21
20191211,T.J. Warren,Ind,29.39,5,9,.556,2,4,.500,2,4,.500,0,1,1,2,1,0,2,2,14,-7
20191211,Malcolm Brogdon,Ind,29.18,6,10,.600,2,3,.667,15,15,1.000,0,2,2,8,2,0,1,1,29,-2
20191211,Myles Turner,Ind,24.20,4,10,.400,1,5,.200,2,2,1.000,1,3,4,1,0,2,1,1,11,-15
20191211,Jeremy Lamb,Ind,22.45,2,8,.250,0,2,.000,2,2,1.000,0,0,0,2,0,1,1,2,6,-13
20191211,Justin Holiday,Ind,32.18,7,14,.500,3,6,.500,0,0,0,0,6,6,0,3,0,1,3,17,-1
20191211,Aaron Holiday,Ind,26.44,8,9,.889,2,3,.667,0,1,.000,0,3,3,1,1,0,0,2,18,+29
20191211,T.J. McConnell,Ind,19.43,1,3,.333,0,0,0,2,2,1.000,0,1,1,5,2,1,2,0,4,+6
20191211,Doug McDermott,Ind,18.21,3,11,.273,0,2,.000,2,4,.500,2,3,5,0,0,0,0,3,8,+12
20191211,Goga Bitadze,Ind,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
20191211,LeBron James,LAL,37.55,11,24,.458,1,6,.167,2,5,.400,2,9,11,10,2,0,6,2,25,+8
20191211,Anthony Davis,LAL,36.36,6,20,.300,1,4,.250,3,4,.750,4,8,12,6,2,2,2,2,16,+4
20191211,Kentavious Caldwell-Pope,LAL,31.22,5,10,.500,4,7,.571,1,1,1.000,0,0,0,0,3,0,2,2,15,-3
20191211,Danny Green,LAL,29.22,4,11,.364,0,6,.000,0,0,0,2,3,5,3,1,1,0,1,8,-8
20191211,JaVale McGee,LAL,13.59,3,3,1.000,0,0,0,2,2,1.000,1,3,4,0,0,0,0,4,8,-3
20191211,Alex Caruso,LAL,28.14,2,4,.500,2,2,1.000,1,2,.500,1,5,6,0,1,0,2,0,7,+13
20191211,Jared Dudley,LAL,21.20,3,5,.600,3,4,.750,0,0,0,0,2,2,0,0,0,0,3,9,+16
20191211,Dwight Howard,LAL,17.48,1,4,.250,0,0,0,0,2,.000,2,4,6,1,1,1,1,1,2,-2
20191211,Avery Bradley,LAL,16.38,1,4,.250,0,1,.000,0,0,0,0,2,2,0,0,0,0,2,2,+12
20191211,Troy Daniels,LAL,6.46,1,2,.500,1,1,1.000,1,3,.333,0,1,1,0,0,0,0,0,4,+8
20191211,Jonathan Isaac,Orl,35.35,6,14,.429,2,3,.667,5,5,1.000,1,7,8,0,1,2,1,3,19,+4
20191211,Aaron Gordon,Orl,34.00,5,11,.455,1,3,.333,3,4,.750,5,9,14,4,1,1,3,3,14,-13
20191211,Evan Fournier,Orl,33.59,7,17,.412,3,9,.333,1,2,.500,0,2,2,5,0,0,3,1,18,-7
20191211,D.J. Augustin,Orl,26.38,1,3,.333,0,1,.000,0,0,0,0,3,3,2,0,0,2,3,2,-1
20191211,Khem Birch,Orl,24.00,3,4,.750,0,0,0,0,0,0,0,4,4,1,2,0,0,3,6,-8
20191211,Terrence Ross,Orl,28.39,2,11,.182,0,2,.000,0,0,0,0,1,1,1,3,0,1,1,4,-11
20191211,Michael Carter-Williams,Orl,21.22,2,6,.333,1,2,.500,0,4,.000,0,2,2,6,1,1,1,2,5,-8
20191211,Mo Bamba,Orl,18.48,5,9,.556,1,4,.250,2,2,1.000,1,3,4,0,0,1,1,0,13,-1
20191211,Wes Iwundu,Orl,16.59,3,6,.500,0,2,.000,0,0,0,1,2,3,1,2,0,2,1,6,0
20191211,Paul George,LAC,33.24,3,14,.214,2,12,.167,5,5,1.000,1,4,5,3,1,1,2,2,13,+15
20191211,Kawhi Leonard,LAC,32.28,8,14,.571,2,4,.500,5,5,1.000,1,4,5,6,2,0,3,2,23,+21
20191211,Maurice Harkless,LAC,30.13,5,10,.500,0,3,.000,4,4,1.000,1,6,7,1,1,0,4,4,14,-2
20191211,Patrick Beverley,LAC,19.13,4,8,.500,3,5,.600,0,0,0,1,3,4,2,1,1,0,0,11,+9
20191211,Ivica Zubac,LAC,15.39,3,6,.500,0,0,0,1,2,.500,4,4,8,1,1,2,2,4,7,-4
20191211,Lou Williams,LAC,32.26,7,12,.583,3,7,.429,1,3,.333,0,6,6,8,1,0,3,2,18,+29
20191211,Montrezl Harrell,LAC,29.20,3,9,.333,0,1,.000,4,4,1.000,1,5,6,4,0,1,3,3,10,+25
20191211,Patrick Patterson,LAC,24.09,3,8,.375,1,4,.250,4,4,1.000,2,5,7,2,0,0,0,0,11,+13
20191211,Jerome Robinson,LAC,9.48,1,4,.250,0,3,.000,0,0,0,1,0,1,1,0,0,0,2,2,-9
20191211,Derrick Walton,LAC,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+6
20191211,Mfiondu Kabengele,LAC,3.01,1,1,1.000,1,1,1.000,0,0,0,0,1,1,0,0,0,0,1,3,-1
20191211,Terance Mann,LAC,3.01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1
20191211,Johnathan Motley,LAC,3.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1
20191211,Pascal Siakam,Tor,35.13,9,20,.450,1,4,.250,5,5,1.000,1,3,4,3,1,3,3,4,24,-16
20191211,Kyle Lowry,Tor,35.12,1,8,.125,0,7,.000,4,4,1.000,1,3,4,6,2,0,2,2,6,-7
20191211,OG Anunoby,Tor,34.38,4,14,.286,1,7,.143,4,4,1.000,2,5,7,0,1,2,2,3,13,-24
20191211,Norman Powell,Tor,34.02,7,11,.636,2,5,.400,6,6,1.000,1,2,3,1,1,0,5,3,22,-20
20191211,Marc Gasol,Tor,31.02,4,8,.500,1,2,.500,0,2,.000,4,7,11,6,3,1,2,4,9,0
20191211,Serge Ibaka,Tor,19.41,0,8,.000,0,3,.000,0,0,0,1,4,5,3,0,2,0,0,0,-12
20191211,Terence Davis,Tor,15.01,3,8,.375,2,5,.400,2,2,1.000,0,2,2,1,1,0,2,1,10,-1
20191211,Rondae Hollis-Jefferson,Tor,13.24,1,4,.250,0,0,0,1,2,.500,4,4,8,1,1,0,1,4,3,-9
20191211,Patrick McCaw,Tor,9.47,0,2,.000,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,-14
20191211,Chris Boucher,Tor,8.59,2,5,.400,1,3,.333,0,0,0,1,2,3,0,0,0,0,1,5,+2
20191211,Malcolm Miller,Tor,3.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+1
20191211,P.J. Washington,Cha,37.19,4,6,.667,2,4,.500,3,4,.750,2,4,6,0,0,1,1,3,13,-5
20191211,Devonte' Graham,Cha,37.04,12,21,.571,7,12,.583,9,11,.818,2,3,5,5,0,0,2,2,40,+6
20191211,Miles Bridges,Cha,35.38,4,16,.250,3,7,.429,3,6,.500,0,4,4,2,1,1,2,3,14,-3
20191211,Terry Rozier,Cha,34.57,5,15,.333,1,3,.333,2,2,1.000,0,7,7,4,0,0,1,2,13,+3
20191211,Bismack Biyombo,Cha,24.26,2,4,.500,0,0,0,0,0,0,4,2,6,1,0,1,0,4,4,-5
20191211,Cody Martin,Cha,23.40,2,7,.286,1,3,.333,1,1,1.000,1,3,4,4,0,1,2,3,6,+8
20191211,Cody Zeller,Cha,20.07,3,7,.429,0,2,.000,4,4,1.000,3,3,6,1,1,1,0,3,10,+16
20191211,Michael Kidd-Gilchrist,Cha,19.52,4,9,.444,1,3,.333,2,2,1.000,2,5,7,2,0,1,0,3,11,+14
20191211,Dwayne Bacon,Cha,6.54,0,3,.000,0,1,.000,2,2,1.000,1,1,2,1,0,0,0,0,2,-9
20191211,Taurean Prince,Bkn,34.21,2,12,.167,1,5,.200,1,2,.500,0,5,5,3,1,0,3,2,6,-10
20191211,Spencer Dinwiddie,Bkn,32.46,8,16,.500,2,9,.222,6,9,.667,0,5,5,6,1,0,3,4,24,-6
20191211,Garrett Temple,Bkn,31.59,5,11,.455,1,5,.200,0,0,0,1,1,2,4,1,0,1,1,11,+6
20191211,Joe Harris,Bkn,29.26,4,11,.364,1,8,.125,0,0,0,2,4,6,2,0,0,2,4,9,-1
20191211,Jarrett Allen,Bkn,26.11,7,9,.778,0,0,0,7,11,.636,6,4,10,2,0,1,0,3,21,0
20191211,DeAndre Jordan,Bkn,21.30,3,6,.500,0,0,0,3,3,1.000,6,8,14,1,0,1,0,3,9,-3
20191211,David Nwaba,Bkn,17.58,2,6,.333,1,2,.500,3,4,.750,0,3,3,0,1,0,0,2,8,+2
20191211,Džanan Musa,Bkn,16.00,1,3,.333,1,3,.333,1,2,.500,1,1,2,0,1,0,1,1,4,-11
20191211,Theo Pinson,Bkn,15.18,5,9,.556,2,4,.500,0,0,0,1,2,3,2,0,1,2,0,12,0
20191211,Iman Shumpert,Bkn,14.29,1,5,.200,1,2,.500,1,2,.500,0,2,2,0,0,0,0,1,4,-2
20191211,Trae Young,Atl,31.44,4,14,.286,1,6,.167,6,7,.857,0,2,2,13,2,0,7,3,15,-17
20191211,Kevin Huerter,Atl,24.19,3,9,.333,1,6,.167,2,2,1.000,1,1,2,4,1,0,2,2,9,-24
20191211,De'Andre Hunter,Atl,23.54,2,9,.222,2,5,.400,0,0,0,1,1,2,1,0,1,0,1,6,-1
20191211,Jabari Parker,Atl,21.08,5,10,.500,1,2,.500,0,0,0,2,5,7,0,1,1,2,2,11,-9
20191211,Damian Jones,Atl,13.55,5,6,.833,0,0,0,0,0,0,1,2,3,0,0,1,1,4,10,-12
20191211,Cam Reddish,Atl,29.00,4,11,.364,3,9,.333,5,8,.625,0,5,5,1,0,1,3,4,16,-23
20191211,Allen Crabbe,Atl,21.31,2,4,.500,2,4,.500,0,0,0,1,1,2,1,0,0,0,0,6,-24
20191211,Alex Len,Atl,19.46,7,9,.778,1,1,1.000,2,4,.500,3,2,5,3,0,0,0,2,17,-18
20191211,Bruno Fernando,Atl,13.14,1,3,.333,0,0,0,3,3,1.000,1,3,4,2,1,0,1,2,5,-11
20191211,Vince Carter,Atl,12.50,1,5,.200,1,2,.500,1,2,.500,0,3,3,0,1,0,1,0,4,-14
20191211,Evan Turner,Atl,12.40,0,1,.000,0,1,.000,0,0,0,0,3,3,1,0,0,3,0,0,-9
20191211,Chandler Parsons,Atl,7.59,1,2,.500,1,2,.500,0,0,0,0,2,2,0,0,0,1,0,3,-4
20191211,DeAndre' Bembry,Atl,7.59,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,0,0,-4
20191211,Zach LaVine,Chi,25.29,12,16,.750,7,7,1.000,4,4,1.000,0,2,2,4,1,1,3,3,35,+10
20191211,Tomáš Satoranský,Chi,23.58,3,5,.600,1,1,1.000,0,0,0,0,2,2,4,1,0,3,0,7,+16
20191211,Lauri Markkanen,Chi,23.22,8,9,.889,2,3,.667,4,5,.800,2,2,4,2,0,1,1,3,22,+21
20191211,Kris Dunn,Chi,22.54,4,9,.444,0,3,.000,1,1,1.000,0,3,3,2,3,1,1,2,9,+20
20191211,Wendell Carter Jr,Chi,22.44,5,8,.625,0,0,0,1,1,1.000,3,7,10,1,0,0,0,3,11,+9
20191211,Thaddeus Young,Chi,32.47,7,16,.438,1,3,.333,0,0,0,0,9,9,6,3,0,2,3,15,+33
20191211,Coby White,Chi,25.19,7,13,.538,0,2,.000,5,6,.833,0,2,2,3,1,1,1,0,19,+20
20191211,Denzel Valentine,Chi,22.09,4,8,.500,0,3,.000,2,2,1.000,0,3,3,5,4,2,1,1,10,+22
20191211,Ryan Arcidiacono,Chi,16.41,0,1,.000,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,+8
20191211,Daniel Gafford,Chi,10.25,2,3,.667,0,0,0,0,0,0,0,0,0,2,0,1,1,6,4,+3
20191211,Shaquille Harrison,Chi,7.38,2,4,.500,0,1,.000,0,0,0,1,2,3,3,2,0,0,0,4,+4
20191211,Luke Kornet,Chi,6.33,0,2,.000,0,1,.000,0,0,0,1,1,2,0,0,0,0,1,0,+4
20191211,Rudy Gobert,Uta,36.27,8,11,.727,0,0,0,4,7,.571,7,9,16,3,2,2,3,2,20,-1
20191211,Donovan Mitchell,Uta,36.19,13,20,.650,2,5,.400,2,2,1.000,1,4,5,6,0,1,2,3,30,+5
20191211,Joe Ingles,Uta,36.16,9,14,.643,3,6,.500,2,2,1.000,1,4,5,5,1,0,2,3,23,+2
20191211,Bojan Bogdanović,Uta,34.45,4,14,.286,2,8,.250,4,4,1.000,0,3,3,3,0,0,6,2,14,-1
20191211,Royce O'Neale,Uta,30.53,2,7,.286,2,5,.400,0,0,0,0,5,5,2,1,0,0,4,6,-1
20191211,Emmanuel Mudiay,Uta,22.10,4,7,.571,2,3,.667,3,4,.750,1,4,5,2,0,2,1,4,13,+15
20191211,Jeff Green,Uta,17.07,3,6,.500,2,5,.400,2,2,1.000,0,1,1,1,0,0,1,1,10,+12
20191211,Georges Niang,Uta,14.30,3,3,1.000,3,3,1.000,0,0,0,0,2,2,0,0,1,0,0,9,+12
20191211,Ed Davis,Uta,11.33,1,1,1.000,0,0,0,0,1,.000,1,2,3,1,0,1,0,3,2,+12
20191211,Andrew Wiggins,Min,37.32,11,23,.478,3,8,.375,1,1,1.000,2,4,6,3,3,0,2,1,26,-6
20191211,Karl-Anthony Towns,Min,36.26,6,15,.400,2,9,.222,7,9,.778,4,7,11,3,1,0,5,5,21,-2
20191211,Josh Okogie,Min,30.54,3,8,.375,3,5,.600,4,4,1.000,1,4,5,0,1,1,1,2,13,+3
20191211,Robert Covington,Min,30.15,5,13,.385,3,10,.300,1,2,.500,1,6,7,2,2,0,2,5,14,-16
20191211,Jarrett Culver,Min,21.14,2,8,.250,0,2,.000,0,2,.000,2,1,3,1,0,0,0,0,4,-14
20191211,Jeff Teague,Min,35.50,11,16,.688,4,4,1.000,6,6,1.000,1,3,4,6,1,1,0,1,32,+3
20191211,Jordan Bell,Min,13.34,2,2,1.000,0,0,0,2,2,1.000,3,0,3,0,0,1,0,0,6,-1
20191211,Shabazz Napier,Min,12.42,0,2,.000,0,1,.000,0,0,0,0,0,0,1,1,0,0,1,0,-9
20191211,Gorgui Dieng,Min,11.25,0,2,.000,0,1,.000,0,0,0,1,1,2,1,0,0,1,3,0,-7
20191211,Treveon Graham,Min,10.08,0,2,.000,0,1,.000,0,0,0,0,1,1,1,0,0,0,1,0,-6
20191211,Ja Morant,Mem,33.23,4,9,.444,0,1,.000,5,5,1.000,0,4,4,6,1,0,2,2,13,-6
20191211,Jae Crowder,Mem,31.53,4,11,.364,2,4,.500,3,5,.600,1,6,7,5,2,0,3,3,13,+11
20191211,Jaren Jackson Jr,Mem,31.36,10,18,.556,3,7,.429,1,2,.500,0,6,6,4,0,1,2,6,24,+6
20191211,Dillon Brooks,Mem,27.15,10,19,.526,1,5,.200,6,6,1.000,1,2,3,1,2,0,3,2,27,-10
20191211,Jonas Valančiūnas,Mem,25.13,3,9,.333,0,0,0,0,0,0,1,8,9,1,0,0,1,2,6,-10
20191211,Brandon Clarke,Mem,21.57,5,6,.833,2,2,1.000,3,5,.600,0,7,7,0,0,2,1,2,15,+18
20191211,De'Anthony Melton,Mem,18.46,3,4,.750,1,1,1.000,2,2,1.000,1,5,6,3,0,1,1,5,9,+22
20191211,Solomon Hill,Mem,17.08,0,4,.000,0,3,.000,0,0,0,1,4,5,0,1,0,1,2,0,0
20191211,Tyus Jones,Mem,14.37,1,2,.500,0,0,0,0,0,0,0,2,2,2,1,0,0,0,2,+13
20191211,Kyle Anderson,Mem,12.31,1,4,.250,0,0,0,1,1,1.000,1,4,5,0,1,0,1,2,3,+2
20191211,Marko Guduric,Mem,5.41,1,1,1.000,1,1,1.000,0,0,0,1,0,1,1,0,0,3,2,3,-11
20191211,Devin Booker,Pho,39.17,6,17,.353,0,3,.000,3,4,.750,1,4,5,10,1,0,1,1,15,-15
20191211,Kelly Oubre Jr,Pho,37.48,5,13,.385,1,4,.250,3,3,1.000,2,11,13,0,1,4,2,3,14,+2
20191211,Ricky Rubio,Pho,37.36,7,15,.467,1,6,.167,7,7,1.000,0,1,1,8,1,0,5,1,22,-2
20191211,Dario Šarić,Pho,26.05,3,10,.300,1,5,.200,0,0,0,0,5,5,5,0,0,0,5,7,+4
20191211,Frank Kaminsky,Pho,25.48,9,12,.750,4,4,1.000,2,3,.667,0,5,5,3,1,0,0,2,24,+6
20191211,Cameron Johnson,Pho,24.11,3,8,.375,2,5,.400,3,4,.750,2,3,5,1,1,0,2,1,11,-1
20191211,Mikal Bridges,Pho,20.45,1,2,.500,0,1,.000,1,2,.500,0,3,3,0,0,0,1,1,3,-10
20191211,Aron Baynes,Pho,18.04,3,10,.300,0,4,.000,6,7,.857,3,2,5,1,0,0,1,5,12,-14
20191211,Ty Jerome,Pho,10.24,0,6,.000,0,2,.000,0,0,0,0,2,2,1,1,0,0,1,0,-5
20191211,Jrue Holiday,Nor,37.34,8,11,.727,4,6,.667,1,2,.500,0,6,6,6,0,2,8,2,21,-11
20191211,Brandon Ingram,Nor,32.38,9,22,.409,3,10,.300,4,4,1.000,2,8,10,1,0,0,4,4,25,-13
20191211,J.J. Redick,Nor,32.16,10,16,.625,3,7,.429,8,8,1.000,1,0,1,2,0,0,0,0,31,-1
20191211,Kenrich Williams,Nor,26.04,0,5,.000,0,5,.000,0,0,0,1,6,7,5,0,1,1,2,0,-22
20191211,Jahlil Okafor,Nor,20.14,1,3,.333,0,0,0,0,0,0,2,1,3,6,0,0,1,3,2,-10
20191211,Josh Hart,Nor,26.01,3,10,.300,3,7,.429,0,0,0,0,3,3,1,2,0,1,4,9,-3
20191211,Jaxson Hayes,Nor,23.53,4,5,.800,0,0,0,4,5,.800,0,5,5,1,2,2,1,1,12,-4
20191211,Lonzo Ball,Nor,22.50,2,9,.222,1,5,.200,1,3,.333,1,4,5,6,4,0,4,0,6,-8
20191211,Nickeil Alexander-Walker,Nor,10.07,2,4,.500,2,2,1.000,0,0,0,0,1,1,0,0,0,0,0,6,-6
20191211,Nicolò Melli,Nor,7.11,0,3,.000,0,3,.000,0,0,0,0,1,1,1,0,0,1,0,0,+5
20191211,Frank Jackson,Nor,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2
20191211,Khris Middleton,Mil,30.50,11,22,.500,1,4,.250,1,1,1.000,0,5,5,4,2,0,1,1,24,+19
20191211,Ersan İlyasova,Mil,26.53,8,10,.800,2,3,.667,0,0,0,1,8,9,3,1,0,0,1,18,+19
20191211,Eric Bledsoe,Mil,25.27,10,13,.769,5,6,.833,4,4,1.000,0,3,3,6,2,0,3,2,29,+11
20191211,Brook Lopez,Mil,24.45,3,10,.300,2,4,.500,1,2,.500,2,3,5,3,0,1,2,5,9,+17
20191211,Wesley Matthews,Mil,19.44,3,5,.600,3,5,.600,0,0,0,0,1,1,0,1,0,0,2,9,+12
20191211,Donte DiVincenzo,Mil,23.48,1,4,.250,1,3,.333,0,0,0,0,3,3,3,0,0,3,1,3,-2
20191211,Sterling Brown,Mil,19.59,2,6,.333,1,2,.500,2,2,1.000,0,5,5,2,2,0,0,1,7,-6
20191211,George Hill,Mil,18.59,5,7,.714,3,3,1.000,0,0,0,1,2,3,3,3,0,1,1,13,+5
20191211,Robin Lopez,Mil,16.30,4,7,.571,0,2,.000,0,0,0,1,4,5,0,0,1,2,1,8,+4
