Date,Name,Team,Starter,Position,Salary,FPTS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-
20210402,Denzel Valentine,Chi,0,SG/SF,3500,25.5,21.98,4,8,0.5,2,5,0.4,2,2,1.0,0,4,4,4,1,0,1,2,12,4
20210402,Tony Bradley,OKC,0,C,3500,18.0,24.23,4,6,0.667,0,2,0.0,1,1,1.0,2,4,6,0,0,1,1,3,9,-18
20210402,Cody Martin,Cha,0,SF,3500,9.0,19.0,0,1,0.0,0,0,0.0,0,2,0.0,0,2,2,3,0,0,0,1,0,-13
20210402,Jordan Nwora,Mil,0,PF,3500,4.75,3.35,1,2,0.5,1,2,0.5,0,0,0.0,0,1,1,0,0,0,0,1,3,1
20210402,Juan Toscano-Anderson,GSW,1,PF,3500,1.75,11.28,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,2,3,0,-20
20210402,Kentavious Caldwell-Pope,LAL,1,SG/SF,3600,34.5,36.5,4,11,0.364,4,7,0.571,1,2,0.5,0,10,10,3,0,1,2,4,13,23
20210402,Nico Mannion,GSW,0,PG,3600,18.0,30.4,3,7,0.429,0,3,0.0,4,5,0.8,0,0,0,4,1,1,4,1,10,-17
20210402,Kenyon Martin Jr,Hou,0,PF,3600,14.75,23.98,3,5,0.6,0,0,0.0,0,1,0.0,2,1,3,2,0,1,0,1,6,6
20210402,Kira Lewis Jr,Nor,0,PG/SG,3700,28.5,25.97,9,16,0.563,2,4,0.5,1,1,1.0,0,2,2,2,0,1,2,4,21,-12
20210402,Justin Jackson,OKC,0,SF,3700,18.75,12.0,5,8,0.625,3,5,0.6,2,2,1.0,0,1,1,1,0,0,1,0,15,-10
20210402,Damion Lee,GSW,0,SG/SF,3700,11.0,18.0,1,4,0.25,1,2,0.5,0,0,0.0,2,2,4,2,0,0,1,5,3,-36
20210402,Payton Pritchard,Bos,0,PG,3700,3.5,15.23,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,1,1,0,0,2,0,-2
20210402,Doug McDermott,Ind,0,SF/PF,3800,21.5,28.68,5,9,0.556,3,6,0.5,0,0,0.0,0,2,2,3,0,0,0,1,13,-8
20210402,Dario Saric,Pho,0,C,3800,18.25,17.07,4,9,0.444,1,5,0.2,2,2,1.0,2,1,3,2,0,0,0,1,11,17
20210402,Justin Holiday,Ind,1,SG/SF,4100,24.0,29.97,3,13,0.231,2,9,0.222,1,1,1.0,0,6,6,1,2,1,2,4,9,-31
20210402,Maxi Kleber,Dal,1,PF/C,4100,23.25,35.57,3,5,0.6,1,3,0.333,0,0,0.0,0,7,7,2,2,0,0,1,7,25
20210402,Desmond Bane,Mem,0,SG/SF,4100,20.75,18.58,2,5,0.4,1,4,0.25,1,1,1.0,0,7,7,1,1,1,0,2,6,23
20210402,Taj Gibson,NYK,0,PF/C,4100,17.0,27.95,2,3,0.667,0,1,0.0,0,0,0.0,1,3,4,0,2,2,0,2,4,7
20210402,Alex Caruso,LAL,0,PG/SG,4100,15.0,18.23,3,4,0.75,2,2,1.0,0,0,0.0,0,2,2,3,0,0,2,4,8,9
20210402,Grayson Allen,Mem,1,SG,4200,22.25,21.88,5,7,0.714,5,7,0.714,0,0,0.0,1,2,3,1,0,0,1,0,15,-2
20210402,Dorian Finney-Smith,Dal,1,SF/PF,4200,18.25,32.63,2,8,0.25,2,6,0.333,0,0,0.0,3,6,9,0,0,0,0,1,6,12
20210402,Daniel Theis,Chi,0,C,4200,12.75,20.32,1,5,0.2,0,2,0.0,1,2,0.5,0,5,5,1,0,1,0,0,3,-3
20210402,DJ Augustin,Hou,0,PG,4200,10.0,18.67,1,8,0.125,0,4,0.0,6,6,1.0,0,0,0,1,1,0,3,1,8,-5
20210402,DeAnthony Melton,Mem,0,PG/SG,4300,31.5,23.88,5,10,0.5,4,6,0.667,0,0,0.0,2,2,4,3,3,0,0,1,14,17
20210402,Cody Zeller,Cha,0,C,4300,25.5,27.83,7,7,1.0,0,0,0.0,3,5,0.6,2,2,4,1,1,0,0,4,17,28
20210402,Reggie Bullock,NYK,1,SG/SF,4300,19.0,22.42,4,10,0.4,4,9,0.444,1,1,1.0,0,2,2,1,0,0,0,2,13,-8
20210402,Ty Jerome,OKC,0,PG/SG,4300,12.0,17.78,2,11,0.182,1,7,0.143,0,0,0.0,1,1,2,3,0,0,1,1,5,-8
20210402,Patrick Williams,Chi,1,SF/PF,4400,19.75,32.93,4,7,0.571,0,0,0.0,0,0,0.0,1,2,3,3,2,0,1,1,8,-9
20210402,Sterling Brown,Hou,1,SG/SF,4400,14.0,27.82,3,7,0.429,2,3,0.667,0,0,0.0,0,4,4,0,0,0,0,1,8,-21
20210402,Elfrid Payton,NYK,1,PG,4400,12.5,13.77,3,6,0.5,0,2,0.0,0,0,0.0,1,3,4,1,0,0,0,0,6,-4
20210402,Kevin Huerter,Atl,1,SG,4500,29.75,33.68,10,15,0.667,2,5,0.4,2,3,0.667,0,1,1,3,0,0,2,4,24,12
20210402,Jaylen Nowell,Min,0,PG/SG,4500,13.25,20.75,4,9,0.444,1,3,0.333,0,0,0.0,0,1,1,3,0,0,4,1,9,-15
20210402,Immanuel Quickley,NYK,0,PG/SG,4500,11.75,22.47,2,9,0.222,1,5,0.2,1,1,1.0,1,4,5,0,0,0,2,1,6,-3
20210402,Royce ONeale,Uta,1,SF/PF,4500,11.0,30.82,0,2,0.0,0,2,0.0,2,2,1.0,0,6,6,1,0,0,0,1,2,14
20210402,Jalen Brunson,Dal,0,PG/SG,4700,31.25,25.22,6,9,0.667,1,2,0.5,2,2,1.0,1,6,7,5,0,0,1,0,15,35
20210402,Marc Gasol,LAL,1,C,4700,25.25,28.12,2,4,0.5,1,3,0.333,0,0,0.0,2,7,9,6,1,0,5,3,5,20
20210402,Derrick Rose,NYK,0,PG/SG,4700,14.25,25.4,1,10,0.1,0,2,0.0,0,0,0.0,3,2,5,4,0,0,0,0,2,3
20210402,Pat Connaughton,Mil,0,SF,4700,11.5,27.83,2,7,0.286,0,5,0.0,0,0,0.0,0,6,6,0,0,0,0,1,4,-7
20210402,Tomas Satoransky,Chi,1,PG,4800,26.5,25.6,4,5,0.8,2,3,0.667,0,0,0.0,1,5,6,4,1,0,0,5,10,4
20210402,Brandon Clarke,Mem,0,PF/C,4800,22.5,24.23,4,10,0.4,0,2,0.0,3,4,0.75,1,3,4,2,1,1,1,1,11,18
20210402,Josh Richardson,Dal,1,SG/SF,4800,19.5,27.48,5,10,0.5,1,4,0.25,0,0,0.0,0,4,4,1,1,0,1,1,11,-12
20210402,TJ McConnell,Ind,0,PG,4900,26.25,31.68,5,8,0.625,0,1,0.0,2,2,1.0,0,1,1,7,0,2,3,1,12,-8
20210402,Jae Crowder,Pho,1,PF,4900,22.5,22.67,3,5,0.6,2,4,0.5,3,4,0.75,0,4,4,2,1,1,3,3,11,12
20210402,Delon Wright,Sac,0,PG/SG,4900,19.75,21.25,5,7,0.714,3,4,0.75,0,0,0.0,0,3,3,1,0,0,0,0,13,-15
20210402,Jaden McDaniels,Min,1,SF/PF,4900,14.5,20.63,2,4,0.5,2,3,0.667,1,1,1.0,0,2,2,3,0,0,1,5,7,-12
20210402,Miles Bridges,Cha,0,SF/PF,5000,46.0,31.35,8,12,0.667,4,7,0.571,3,5,0.6,1,9,10,1,2,1,1,0,23,22
20210402,Aleksej Pokusevski,OKC,1,SF/PF,5000,35.25,32.9,7,14,0.5,4,6,0.667,2,4,0.5,2,3,5,4,1,0,2,0,20,-32
20210402,Talen Horton-Tucker,LAL,0,SG/SF,5000,27.5,21.53,6,13,0.462,1,2,0.5,2,2,1.0,0,2,2,1,4,0,0,0,15,9
20210402,Carmelo Anthony,Por,0,PF,5000,15.0,27.52,2,12,0.167,2,7,0.286,0,0,0.0,0,4,4,2,0,0,0,4,6,0
20210402,Nerlens Noel,NYK,1,C,5000,11.25,20.05,2,4,0.5,0,0,0.0,0,0,0.0,2,3,5,0,1,0,2,2,4,-20
20210402,Markieff Morris,LAL,1,PF/C,5100,28.0,31.62,6,13,0.462,2,6,0.333,0,0,0.0,3,5,8,2,0,0,0,1,14,8
20210402,Mikal Bridges,Pho,1,SF,5100,26.0,23.45,7,10,0.7,2,5,0.4,1,2,0.5,0,2,2,0,0,3,1,1,17,16
20210402,Kenrich Williams,OKC,0,SG/SF,5100,23.25,22.55,4,10,0.4,2,4,0.5,0,0,0.0,1,2,3,3,1,1,0,3,10,-4
20210402,Brook Lopez,Mil,1,C,5100,14.25,23.78,3,6,0.5,3,6,0.5,0,0,0.0,1,2,3,0,0,0,0,3,9,13
20210402,Coby White,Chi,0,PG,5100,11.25,23.62,2,6,0.333,0,3,0.0,0,0,0.0,0,1,1,3,0,1,1,4,4,-9
20210402,Lauri Markkanen,Chi,0,PF/C,5100,9.0,22.68,2,5,0.4,0,2,0.0,1,1,1.0,0,2,2,1,0,0,0,0,5,-12
20210402,Chris Boucher,Tor,1,C,5200,32.0,25.3,2,4,0.5,1,2,0.5,5,5,1.0,1,5,6,2,4,2,2,4,10,29
20210402,Eric Bledsoe,Nor,1,PG/SG,5300,24.75,31.82,5,14,0.357,0,5,0.0,4,5,0.8,0,3,3,5,0,0,1,1,14,-20
20210402,Bobby Portis,Mil,0,PF/C,5300,18.25,17.15,3,9,0.333,0,2,0.0,0,0,0.0,0,7,7,1,1,0,0,0,6,11
20210402,Bojan Bogdanovic,Uta,1,SF/PF,5400,32.0,32.88,8,15,0.533,1,4,0.25,1,1,1.0,2,6,8,1,1,0,0,1,18,5
20210402,Kyle Anderson,Mem,1,PF,5400,32.0,19.98,2,8,0.25,1,3,0.333,2,2,1.0,0,8,8,7,1,1,0,1,7,2
20210402,Jusuf Nurkic,Por,1,C,5400,28.25,21.47,2,7,0.286,1,1,1.0,4,4,1.0,5,6,11,3,1,0,3,4,9,-10
20210402,Kelly Olynyk,Hou,0,PF/C,5400,20.25,21.55,3,6,0.5,2,3,0.667,2,2,1.0,0,3,3,4,0,0,1,3,10,1
20210402,James Wiseman,GSW,1,C,5400,19.25,30.57,4,11,0.364,1,2,0.5,0,0,0.0,1,4,5,2,0,1,3,4,9,-32
20210402,Tim Hardaway Jr,Dal,0,SF,5500,24.75,20.8,5,9,0.556,3,6,0.5,1,2,0.5,0,3,3,1,2,0,0,2,14,12
20210402,Dillon Brooks,Mem,1,SG/SF,5500,15.25,24.08,5,13,0.385,2,3,0.667,0,2,0.0,0,3,3,0,0,0,3,4,12,2
20210402,Gary Trent Jr,Tor,1,SG/SF,5600,40.75,29.82,8,14,0.571,6,9,0.667,2,2,1.0,0,5,5,1,1,2,0,1,24,54
20210402,Bogdan Bogdanovic,Atl,1,SG/SF,5700,51.25,32.67,9,17,0.529,6,11,0.545,2,2,1.0,0,7,7,7,1,1,2,4,26,18
20210402,Donte DiVincenzo,Mil,1,PG/SG,5700,12.5,29.47,1,7,0.143,1,5,0.2,2,2,1.0,0,4,4,2,0,0,2,2,5,10
20210402,Theo Maledon,OKC,1,PG,5800,45.75,31.03,10,18,0.556,5,7,0.714,8,10,0.8,0,5,5,3,1,0,5,3,33,-26
20210402,Alec Burks,NYK,0,SF,5800,29.5,29.17,6,11,0.545,4,6,0.667,4,4,1.0,0,2,2,1,2,0,1,2,20,-5
20210402,Joe Ingles,Uta,0,SG/SF,5800,16.25,22.1,3,3,1.0,3,3,1.0,0,0,0.0,0,1,1,1,2,0,2,3,9,-6
20210402,Thaddeus Young,Chi,1,PF/C,5900,39.75,32.82,11,17,0.647,0,0,0.0,3,4,0.75,4,3,7,3,1,0,1,4,25,11
20210402,Evan Fournier,Bos,0,SG/SF,5900,28.0,29.67,8,13,0.615,7,11,0.636,0,0,0.0,0,2,2,0,0,0,2,3,23,5
20210402,Buddy Hield,Sac,1,SF,5900,25.5,28.83,3,11,0.273,1,9,0.111,0,0,0.0,0,6,6,3,3,0,0,4,7,-19
20210402,JaeSean Tate,Hou,1,PG/SF,5900,21.75,22.27,4,8,0.5,1,1,1.0,0,0,0.0,2,3,5,4,0,0,0,2,9,-18
20210402,Marcus Smart,Bos,1,PG/SG,6000,32.5,26.6,3,6,0.5,0,2,0.0,0,0,0.0,1,3,4,10,3,1,3,4,6,19
20210402,Myles Turner,Ind,1,C,6000,21.0,31.57,3,7,0.429,0,2,0.0,1,2,0.5,1,7,8,1,1,1,3,6,7,-21
20210402,Tyrese Haliburton,Sac,1,PG/SG,6000,16.0,29.2,4,9,0.444,1,3,0.333,0,0,0.0,0,2,2,2,0,1,2,0,9,-21
20210402,Robert Covington,Por,1,PF/C,6100,29.75,34.23,6,11,0.545,6,11,0.545,0,0,0.0,0,7,7,0,0,0,0,3,18,-15
20210402,Jordan Clarkson,Uta,0,PG/SG,6100,25.5,24.63,6,13,0.462,3,7,0.429,4,4,1.0,0,2,2,1,1,0,2,4,19,-4
20210402,Jordan Poole,GSW,1,PG/SG,6100,16.0,29.62,3,15,0.2,3,9,0.333,1,2,0.5,0,2,2,1,1,0,3,1,10,-32
20210402,Malik Beasley,Min,1,SG,6100,9.25,28.58,2,12,0.167,1,5,0.2,0,0,0.0,0,3,3,0,0,0,0,1,5,-18
20210402,Isaiah Roby,OKC,1,PF/C,6100,8.5,22.97,1,6,0.167,0,1,0.0,0,0,0.0,0,4,4,2,0,0,3,1,2,-27
20210402,Harrison Barnes,Sac,1,PF,6200,42.75,37.25,9,10,0.9,3,4,0.75,5,5,1.0,2,3,5,5,1,1,5,1,26,-8
20210402,Nickeil Alexander-Walker,Nor,1,PG/SG,6200,25.75,35.78,3,15,0.2,2,8,0.25,4,5,0.8,0,3,3,3,1,2,3,2,12,-14
20210402,PJ Washington,Cha,1,PF/C,6200,23.5,29.63,6,15,0.4,1,4,0.25,0,0,0.0,1,1,2,2,2,1,3,1,13,2
20210402,Norman Powell,Por,1,SG/SF,6400,24.75,31.88,5,15,0.333,2,7,0.286,0,0,0.0,3,0,3,2,3,0,2,1,12,-21
20210402,Deandre Ayton,Pho,1,C,6500,24.75,24.0,4,7,0.571,0,0,0.0,1,2,0.5,1,6,7,2,1,1,0,2,9,15
20210402,Mike Conley,Uta,1,PG,6600,28.0,31.73,5,13,0.385,3,8,0.375,0,0,0.0,0,2,2,5,1,1,1,1,13,3
20210402,Montrezl Harrell,LAL,0,C,6600,17.5,16.7,2,7,0.286,0,0,0.0,1,2,0.5,5,5,10,0,0,0,0,1,5,3
20210402,Robert Williams,Bos,1,C,6700,49.25,25.82,9,9,1.0,0,0,0.0,2,3,0.667,4,5,9,8,1,2,0,1,20,22
20210402,Devonte Graham,Cha,1,PG/SG,6700,34.25,25.13,3,15,0.2,1,8,0.125,5,5,1.0,1,2,3,6,5,0,2,2,12,21
20210402,OG Anunoby,Tor,1,PF/C,6800,34.75,26.43,8,12,0.667,2,4,0.5,3,4,0.75,1,2,3,2,2,1,0,0,21,43
20210402,Kemba Walker,Bos,1,PG,6900,31.0,28.2,4,8,0.5,3,6,0.5,0,0,0.0,0,6,6,8,0,0,2,0,11,24
20210402,RJ Barrett,NYK,1,SF,7000,16.5,30.78,3,11,0.273,2,5,0.4,0,0,0.0,0,6,6,0,0,0,0,3,8,-22
20210402,Dennis Schroder,LAL,1,PG,7100,41.0,31.27,7,13,0.538,3,4,0.75,0,2,0.0,0,4,4,8,4,0,5,3,17,4
20210402,Anthony Edwards,Min,1,PG/SF,7100,40.25,30.98,9,14,0.643,2,3,0.667,2,2,1.0,1,2,3,6,1,2,3,1,22,-5
20210402,Caris LeVert,Ind,1,SG,7100,31.5,34.67,5,13,0.385,2,6,0.333,4,6,0.667,1,3,4,5,2,0,4,2,16,-24
20210402,Kyle Kuzma,LAL,1,SF/PF,7200,41.25,36.28,11,18,0.611,4,7,0.571,4,5,0.8,0,5,5,3,0,0,3,1,30,29
20210402,Moses Brown,OKC,1,C,7200,13.25,23.77,0,4,0.0,0,0,0.0,1,2,0.5,3,4,7,0,1,1,1,1,1,-19
20210402,Jrue Holiday,Mil,1,PG/SG,7500,47.0,33.1,9,14,0.643,2,6,0.333,2,2,1.0,0,4,4,10,2,0,3,1,22,26
20210402,Andrew Wiggins,GSW,1,SG/SF,7500,22.5,26.5,5,9,0.556,1,3,0.333,4,4,1.0,0,4,4,2,0,0,2,0,15,-37
20210402,Richaun Holmes,Sac,1,PF/C,7500,19.75,24.3,4,10,0.4,0,0,0.0,3,5,0.6,2,5,7,0,0,0,0,2,11,-20
20210402,Ja Morant,Mem,1,PG,7600,25.25,28.03,3,7,0.429,2,4,0.5,3,6,0.5,0,3,3,7,0,0,2,0,11,0
20210402,Jonas Valanciunas,Mem,1,C,7700,34.75,22.27,7,14,0.5,1,1,1.0,4,4,1.0,6,5,11,0,0,0,0,5,19,15
20210402,Pascal Siakam,Tor,1,PF/C,7800,58.25,31.13,14,24,0.583,4,9,0.444,4,4,1.0,0,7,7,5,2,0,0,2,36,49
20210402,Chris Paul,Pho,1,PG,7900,48.75,21.8,8,8,1.0,1,1,1.0,0,0,0.0,1,4,5,12,3,0,1,2,17,16
20210402,Jaylen Brown,Bos,1,SG/SF,7900,44.25,27.43,9,20,0.45,1,2,0.5,3,4,0.75,5,6,11,2,2,0,1,3,22,14
20210402,Rudy Gobert,Uta,1,C,7900,41.25,32.28,6,7,0.857,0,0,0.0,7,8,0.875,2,11,13,1,0,2,2,2,19,9
20210402,Gordon Hayward,Cha,1,SF/PF,7900,32.0,19.17,4,8,0.5,1,2,0.5,4,6,0.667,0,8,8,6,0,0,1,0,13,18
20210402,Khris Middleton,Mil,1,SG/SF,8000,45.25,32.17,8,13,0.615,2,4,0.5,2,2,1.0,1,6,7,8,3,0,5,3,20,25
20210402,Kristaps Porzingis,Dal,1,PF/C,8000,26.5,33.65,6,17,0.353,1,7,0.143,1,2,0.5,0,8,8,1,0,1,3,1,14,16
20210402,Clint Capela,Atl,1,C,8100,43.0,28.7,5,8,0.625,0,0,0.0,4,6,0.667,2,8,10,0,2,6,2,2,14,20
20210402,Terry Rozier,Cha,1,PG/SG,8100,33.5,39.2,6,23,0.261,1,9,0.111,2,3,0.667,2,4,6,3,2,1,0,2,15,25
20210402,CJ McCollum,Por,1,PG/SG,8200,37.5,36.18,7,16,0.438,3,8,0.375,1,4,0.25,0,2,2,7,3,0,2,4,18,-5
20210402,Fred VanVleet,Tor,1,PG/SG,8200,14.75,18.6,2,5,0.4,1,3,0.333,2,2,1.0,0,1,1,3,0,1,1,0,7,17
20210402,Zach LaVine,Chi,1,SG,8300,33.75,31.15,10,22,0.455,2,8,0.25,1,2,0.5,0,5,5,3,0,0,2,1,23,-12
20210402,Christian Wood,Hou,1,C,8400,41.0,32.22,8,16,0.5,1,2,0.5,2,7,0.286,3,7,10,3,2,0,2,1,19,-19
20210402,Devin Booker,Pho,1,SG,8600,43.5,30.0,11,20,0.55,3,5,0.6,7,7,1.0,0,2,2,5,0,0,0,3,32,28
20210402,Donovan Mitchell,Uta,1,PG/SG,8800,37.25,36.02,7,21,0.333,2,9,0.222,10,10,1.0,2,1,3,5,0,0,2,1,26,13
20210402,DeAaron Fox,Sac,1,PG,8900,27.75,28.73,5,20,0.25,0,4,0.0,2,4,0.5,0,1,1,5,3,1,2,0,12,-24
20210402,Nikola Vucevic,Chi,1,C,9000,34.5,28.9,5,14,0.357,1,5,0.2,5,6,0.833,1,7,8,4,0,1,0,2,16,-9
20210402,Jayson Tatum,Bos,1,PF,9100,39.75,31.7,9,17,0.529,5,11,0.455,3,3,1.0,0,9,9,0,0,1,4,1,26,19
20210402,Domantas Sabonis,Ind,1,PF/C,9300,27.5,27.48,4,7,0.571,0,0,0.0,0,0,0.0,2,8,10,4,1,0,2,0,8,-18
20210402,Julius Randle,NYK,1,PF/C,9600,44.0,37.07,5,20,0.25,1,7,0.143,3,3,1.0,0,8,8,11,1,1,5,3,14,-18
20210402,Damian Lillard,Por,1,PG,9900,53.5,34.23,10,19,0.526,5,10,0.5,7,10,0.7,1,3,4,5,3,1,3,1,32,-27
20210402,Karl-Anthony Towns,Min,1,C,10100,59.0,34.08,11,25,0.44,1,8,0.125,7,7,1.0,3,13,16,2,1,1,0,4,30,-11
20210402,Luka Doncic,Dal,1,PG/SF,10700,47.5,35.03,11,23,0.478,3,8,0.375,1,4,0.25,0,8,8,7,1,0,5,2,26,-7
20210402,Giannis Antetokounmpo,Mil,1,PF/C,10900,72.5,33.08,18,21,0.857,0,3,0.0,11,13,0.846,1,11,12,2,1,3,4,2,47,17
20210403,Aaron Holiday,Ind,0,PG/SG,3000,31.25,22.13,7,11,0.636,3,5,0.6,1,2,0.5,0,3,3,3,1,1,1,2,18,23
20210403,Nassir Little,Por,0,SF/PF,3000,26.5,23.92,5,7,0.714,2,4,0.5,1,1,1.0,1,7,8,2,0,0,1,1,13,12
20210403,Nemanja Bjelica,Mia,0,PF/C,3000,26.25,24.18,4,10,0.4,1,5,0.2,1,3,0.333,0,7,7,5,0,0,1,3,10,7
20210403,Nicolo Melli,Dal,1,PF,3000,25.0,28.3,4,4,1.0,1,1,1.0,1,1,1.0,2,6,8,3,0,0,0,2,10,22
20210403,Trent Forrest,Uta,0,SG,3000,22.25,20.05,4,6,0.667,0,1,0.0,0,0,0.0,0,1,1,6,2,0,0,2,8,0
20210403,Ersan Ilyasova,Uta,0,PF/C,3000,19.75,13.23,2,6,0.333,2,5,0.4,3,3,1.0,2,3,5,1,1,0,0,3,9,12
20210403,Dwight Powell,Dal,0,C,3000,19.25,24.03,1,5,0.2,1,1,1.0,2,2,1.0,4,3,7,2,0,1,0,4,5,8
20210403,Chimezie Metu,Sac,0,PF/C,3000,18.5,14.12,4,7,0.571,0,0,0.0,0,0,0.0,4,2,6,2,0,0,0,1,8,2
20210403,Josh Green,Dal,0,PF,3000,18.25,20.58,1,3,0.333,0,1,0.0,2,2,1.0,2,5,7,1,2,0,0,2,4,7
20210403,Harry Giles,Por,0,PF/C,3000,17.0,15.83,4,5,0.8,3,3,1.0,1,2,0.5,1,1,2,1,0,0,1,2,12,8
20210403,Darius Miller,OKC,0,SF/PF,3000,15.5,13.72,3,7,0.429,2,6,0.333,3,3,1.0,1,1,2,0,0,1,2,1,11,-5
20210403,Kelan Martin,Ind,0,PF,3000,14.0,14.52,3,5,0.6,3,4,0.75,0,0,0.0,0,0,0,1,1,0,0,1,9,15
20210403,Kevin Knox,NYK,0,SF/PF,3000,13.25,5.05,3,3,1.0,3,3,1.0,0,0,0.0,0,1,1,1,0,0,0,1,9,7
20210403,Obi Toppin,NYK,0,PF,3000,13.0,15.85,3,8,0.375,2,4,0.5,0,0,0.0,0,2,2,1,0,0,0,2,8,19
20210403,Matt Thomas,Uta,0,SG,3000,12.75,14.03,3,7,0.429,1,5,0.2,0,0,0.0,0,1,1,3,0,0,1,2,7,6
20210403,CJ Elleby,Por,0,SG/SF,3000,12.75,15.83,2,8,0.25,0,4,0.0,1,2,0.5,1,2,3,0,2,0,0,1,5,8
20210403,JaKarr Sampson,Ind,0,PF/C,3000,12.5,17.62,2,4,0.5,1,1,1.0,2,2,1.0,2,2,4,0,0,0,0,1,7,22
20210403,Matthew Dellavedova,Cle,0,PG,3000,12.25,16.63,1,3,0.333,1,1,1.0,0,0,0.0,1,0,1,5,0,0,0,0,3,-1
20210403,Jarrell Brantley,Uta,0,SF,3000,12.0,12.0,2,5,0.4,1,4,0.25,0,0,0.0,0,4,4,1,0,0,0,2,5,11
20210403,Precious Achiuwa,Mia,0,C,3000,11.5,8.88,3,3,1.0,0,0,0.0,0,0,0.0,0,2,2,1,0,1,1,0,6,-3
20210403,Jeff Teague,Mil,0,PG,3000,10.75,17.6,1,5,0.2,0,2,0.0,0,0,0.0,0,1,1,5,0,0,0,0,2,2
20210403,Killian Hayes,Det,0,PG,3000,10.25,19.92,0,3,0.0,0,1,0.0,0,0,0.0,0,5,5,3,0,0,1,2,0,-26
20210403,Maurice Harkless,Sac,0,PF,3000,9.25,21.2,2,5,0.4,0,3,0.0,0,0,0.0,0,3,3,0,1,0,1,1,4,1
20210403,Miye Oni,Uta,0,SF,3000,9.0,25.92,2,5,0.4,1,4,0.25,0,0,0.0,1,3,4,0,0,0,3,1,5,18
20210403,Jake Layman,Min,0,SF,3000,8.0,18.12,3,5,0.6,0,1,0.0,0,2,0.0,0,0,0,0,1,0,0,2,6,-6
20210403,Josh Okogie,Min,1,SG,3000,7.5,24.62,0,1,0.0,0,0,0.0,3,4,0.75,1,1,2,0,0,1,0,3,3,-9
20210403,Frank Ntilikina,NYK,0,PG/SG,3000,5.75,2.73,0,0,0.0,0,0,0.0,1,2,0.5,0,1,1,1,1,0,0,0,1,4
20210403,Deividas Sirvydis,Det,0,SF,3000,4.75,2.73,1,3,0.333,1,3,0.333,0,0,0.0,0,1,1,0,0,0,0,0,3,-4
20210403,Jarrett Culver,Min,0,SG/SF,3000,4.25,8.65,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,0,0,0,1,2,3,-14
20210403,Trey Burke,Dal,0,PG/SG,3000,3.0,9.9,1,4,0.25,0,1,0.0,1,2,0.5,0,0,0,0,0,0,0,1,3,0
20210403,Tyler Cook,Det,0,PF/C,3000,2.25,5.05,0,0,0.0,0,0,0.0,1,2,0.5,0,1,1,0,0,0,0,0,1,-7
20210403,Cassius Winston,Was,0,PG,3000,2.0,2.62,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,0,2,-4
20210403,Gabe Vincent,Mia,0,SG,3000,2.0,1.78,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,-2
20210403,Max Strus,Mia,0,SG/SF,3000,1.5,1.78,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,-2
20210403,Jared Harper,NYK,0,PG,3000,0.0,1.98,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20210403,Tyler Bey,Dal,0,SF/PF,3000,0.0,1.67,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2
20210403,Theo Pinson,NYK,0,SG/SF,3000,0.0,2.73,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,4
20210403,Nate Hinton,Dal,0,SF,3000,0.0,1.67,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2
20210403,Garrison Mathews,Was,1,SG/SF,3000,0.0,18.83,0,4,0.0,0,4,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,-10
20210403,Anthony Gill,Was,0,PF,3000,0.0,2.62,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-4
20210403,Jarred Vanderbilt,Min,0,PF/C,3000,0.0,2.37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0
20210403,Boban Marjanovic,Dal,1,C,3100,33.5,23.97,5,11,0.455,0,1,0.0,5,6,0.833,4,8,12,0,0,1,0,3,15,14
20210403,Goga Bitadze,Ind,0,C,3100,17.75,14.62,2,5,0.4,0,1,0.0,4,4,1.0,3,4,7,1,0,0,1,3,8,19
20210403,Georges Niang,Uta,0,PF,3100,16.5,15.82,4,7,0.571,2,5,0.4,0,0,0.0,0,4,4,1,0,0,2,1,10,5
20210403,Naz Reid,Min,0,PF/C,3100,11.25,17.55,1,3,0.333,1,3,0.333,2,2,1.0,0,3,3,0,0,1,0,5,5,-12
20210403,Bryn Forbes,Mil,0,PG/SG,3100,10.5,15.75,3,5,0.6,2,4,0.5,0,0,0.0,0,0,0,0,1,0,1,3,8,1
20210403,Terence Davis,Sac,0,SG/SF,3200,38.75,23.33,10,14,0.714,7,10,0.7,0,0,0.0,0,3,3,1,0,2,2,2,27,12
